,id,lot_front,lot_area,overall_qual,age,remod_age,exter_qual,bsmt_qual,heating_qc,total_bsmt_sf,1st_flr_sf,gr_liv_area,kitchen_qual,garage_finish,fireplace_qu,total_bsmt_sf_class,neighborhood_class,gr_liv_area_class,sale_price,garage_area,bsmtfin_sf1,tot_rms_abv_grd
821,664,90.0,5400,4,89,59,2,3,5,840.0,840,1374,3,3,0,0,0,0,105000.0,338.0,315.0,6
822,1516,55.0,5687,5,96,8,3,3,5,780.0,936,1716,2,0,0,0,0,0,135900.0,0.0,210.0,9
823,16,47.0,53504,8,7,7,5,4,5,1650.0,1690,3279,5,3,4,0,1,1,538000.0,841.0,1416.0,12
824,1808,63.0,7500,7,1,1,4,4,5,1143.0,1143,1143,4,0,0,0,0,0,147000.0,0.0,0.0,5
825,425,108.0,13173,9,3,2,4,5,5,1652.0,1652,1652,5,3,5,0,1,0,325000.0,840.0,1572.0,6
826,1372,82.0,9488,5,61,15,4,3,4,1046.0,1054,1054,3,1,0,0,0,0,124000.0,240.0,0.0,6
827,2495,69.05520046484602,13526,5,41,41,3,3,3,935.0,935,935,3,1,0,0,0,0,137000.0,288.0,560.0,5
828,661,60.0,10410,4,94,59,3,3,3,1313.0,1313,2377,4,1,3,0,0,0,142900.0,528.0,0.0,8
829,1301,100.0,12000,5,60,3,3,3,5,924.0,1122,1122,4,1,0,0,0,0,147000.0,528.0,144.0,6
830,396,69.05520046484602,7830,5,39,39,3,3,3,1180.0,1180,1180,3,2,0,0,0,0,128000.0,477.0,0.0,6
831,2663,65.0,8850,7,90,56,3,3,5,815.0,815,1690,3,1,4,0,0,0,144000.0,225.0,0.0,7
832,50,41.0,7132,8,4,4,4,4,5,1370.0,1370,1370,4,2,4,0,1,0,205000.0,484.0,24.0,6
833,886,75.0,9937,5,45,10,3,3,5,1486.0,1486,1486,3,3,0,0,0,0,167000.0,480.0,637.0,7
834,696,52.0,5720,5,68,59,3,3,5,676.0,676,1131,3,1,0,0,0,0,66500.0,200.0,0.0,5
835,2454,69.05520046484602,12585,8,13,13,4,4,5,1286.0,1565,2799,4,3,3,0,1,1,315000.0,704.0,247.0,8
836,2106,85.0,11103,7,1,1,4,4,5,728.0,728,1456,4,3,3,0,0,0,155835.0,440.0,0.0,8
837,353,57.0,8013,8,14,13,4,4,5,1587.0,1734,1734,4,2,0,0,1,0,239500.0,528.0,741.0,6
838,441,77.0,10872,9,3,3,4,5,5,1504.0,1531,1531,5,3,4,0,1,0,300000.0,700.0,1037.0,6
839,2270,80.0,11305,8,5,5,4,4,5,1922.0,1922,1922,4,3,5,1,0,0,282000.0,692.0,1329.0,6
840,1924,70.0,9100,5,47,47,3,3,3,1144.0,1144,1144,3,2,4,0,0,0,120000.0,336.0,0.0,6
841,1402,73.0,39104,7,54,3,3,4,5,1385.0,1363,1363,3,1,3,0,0,0,241500.0,439.0,226.0,5
842,1070,58.0,10110,9,0,0,5,4,5,1858.0,1866,1866,5,3,4,1,1,0,336860.0,870.0,372.0,7
843,2696,60.0,9786,3,84,56,3,3,2,1007.0,1077,1077,3,1,4,0,0,0,91000.0,210.0,0.0,6
844,1840,30.0,5330,8,1,0,4,4,5,1550.0,1550,1550,4,3,0,0,0,0,207500.0,528.0,0.0,5
845,1562,44.0,3811,7,4,3,4,5,5,1594.0,1646,1646,5,3,4,0,0,0,250000.0,482.0,1474.0,5
846,2426,43.0,3010,7,1,0,4,4,5,1248.0,1248,1248,4,3,0,0,0,0,167240.0,438.0,16.0,5
847,1162,37.0,3435,7,4,3,4,4,5,1235.0,1245,1245,4,2,0,0,0,0,178000.0,495.0,24.0,5
848,1874,80.0,10800,6,44,44,3,3,3,1052.0,1052,1052,3,3,0,0,0,0,127000.0,311.0,617.0,6
849,111,69.05520046484602,10456,6,43,43,3,3,4,1829.0,1829,1829,3,2,0,1,0,0,218500.0,535.0,506.0,8
850,1207,69.05520046484602,8475,4,52,52,3,3,5,952.0,952,952,3,1,0,0,0,0,135750.0,283.0,228.0,4
851,140,70.0,8197,7,7,1,4,4,5,1480.0,1480,1480,4,2,0,0,0,0,214000.0,620.0,1188.0,7
852,545,88.0,10994,8,4,3,4,4,5,1844.0,1844,1844,4,3,4,1,0,0,257000.0,620.0,976.0,7
853,1338,50.0,6000,6,71,8,3,3,5,825.0,825,1497,3,1,0,0,0,0,157000.0,672.0,201.0,5
854,2873,50.0,7288,5,64,56,3,3,3,976.0,976,976,3,1,0,0,0,0,102000.0,215.0,305.0,5
855,924,80.0,13360,5,88,3,3,4,5,876.0,964,964,3,1,0,0,0,0,163500.0,432.0,713.0,5
856,844,78.0,10335,7,10,10,4,4,5,1490.0,1501,1501,4,2,0,0,0,0,204000.0,577.0,679.0,6
857,901,70.0,11767,5,53,53,3,3,5,1150.0,1560,1560,3,1,3,0,0,0,103500.0,313.0,546.0,7
858,2195,60.0,10896,6,93,12,2,3,5,1440.0,1440,3395,2,0,0,0,0,1,200000.0,0.0,256.0,14
859,2081,60.0,5400,5,49,49,3,3,3,864.0,864,864,3,1,0,0,0,0,118000.0,399.0,453.0,6
860,2774,70.0,9100,7,6,6,4,4,5,1525.0,1525,1525,4,2,0,0,0,0,235000.0,541.0,1400.0,6
861,2573,70.0,7728,5,44,44,3,3,3,1106.0,1190,1190,3,1,0,0,0,0,132500.0,540.0,803.0,6
862,1793,75.0,8778,8,1,1,4,4,5,1302.0,1302,1830,4,2,0,0,0,0,221300.0,859.0,0.0,7
863,882,63.0,8487,7,5,5,4,4,5,1500.0,1500,1500,4,2,0,0,0,0,190000.0,570.0,20.0,6
864,2791,69.05520046484602,9930,7,4,4,4,4,5,826.0,878,1762,4,3,0,0,0,0,222000.0,591.0,456.0,6
865,297,100.0,17500,7,51,8,4,4,3,1902.0,1902,1902,5,3,3,1,0,0,335000.0,567.0,1406.0,7
866,509,78.0,10206,8,1,1,4,4,5,1614.0,1658,1658,4,3,4,0,0,0,257500.0,726.0,0.0,7
867,1115,75.0,14587,9,0,0,4,4,5,1498.0,1506,1506,5,3,4,0,0,0,264132.0,592.0,0.0,6
868,773,65.0,7800,5,42,5,3,3,5,864.0,899,899,4,3,0,0,0,0,130000.0,288.0,450.0,5
869,732,50.0,4960,5,79,27,3,3,5,297.0,1001,1654,3,1,4,0,0,0,137000.0,336.0,0.0,7
870,1552,60.0,7392,5,78,13,3,3,3,520.0,912,912,3,2,0,0,0,0,99500.0,360.0,0.0,5
871,226,69.05520046484602,7424,5,32,32,3,4,3,1319.0,1373,1373,3,3,3,0,0,0,160250.0,591.0,1319.0,5
872,2830,24.0,2522,7,2,2,4,4,5,970.0,970,1709,4,1,0,0,0,0,130000.0,380.0,0.0,7
873,2238,46.0,3672,5,85,57,3,3,5,816.0,816,816,3,1,0,0,0,0,75200.0,100.0,0.0,5
874,982,62.0,7706,6,16,13,3,4,5,384.0,1091,1091,3,3,0,0,0,0,131250.0,429.0,114.0,5
875,1265,69.05520046484602,12929,6,48,15,3,3,3,1081.0,1081,1081,3,1,0,0,0,0,148000.0,401.0,697.0,5
876,559,69.05520046484602,9316,5,44,44,3,3,4,1024.0,1020,1020,3,1,0,0,0,0,124100.0,288.0,544.0,5
877,1203,69.05520046484602,12122,7,47,1,5,3,4,944.0,999,999,5,2,0,0,0,0,178400.0,588.0,867.0,6
878,2083,42.0,7711,4,30,30,3,4,3,1440.0,1440,1440,3,0,0,0,0,0,150000.0,0.0,1440.0,8
879,2130,43.0,12352,7,9,8,4,4,5,853.0,853,1753,3,2,2,0,0,0,217000.0,534.0,638.0,7
880,2455,75.0,12447,8,1,0,4,4,5,1100.0,1116,1964,4,3,4,0,0,0,252000.0,760.0,0.0,8
881,535,63.0,7500,7,3,3,4,4,5,1141.0,1141,1141,4,2,0,0,0,0,152000.0,484.0,54.0,6
882,2019,51.0,6120,7,78,6,3,3,5,832.0,854,854,3,1,0,0,0,0,132000.0,576.0,0.0,5
883,2655,56.0,9576,6,61,56,3,2,3,770.0,885,1182,3,1,0,0,0,0,120000.0,378.0,310.0,5
884,2391,82.0,9942,9,1,0,5,5,5,1606.0,1625,2091,5,2,4,0,1,0,338500.0,521.0,1290.0,8
885,154,65.0,7898,4,90,16,3,3,4,576.0,985,985,3,1,0,0,0,0,105000.0,676.0,0.0,4
886,999,57.0,21872,7,12,11,3,4,5,729.0,729,1446,3,1,3,0,0,0,175000.0,406.0,604.0,6
887,1400,83.0,10005,7,31,31,3,4,5,1160.0,1156,2022,3,3,3,0,0,0,192000.0,505.0,392.0,8
888,2807,41.0,12393,7,2,1,4,4,5,847.0,847,1948,4,3,4,0,0,0,195000.0,434.0,0.0,8
889,516,75.0,9000,8,1,1,4,4,5,768.0,786,1590,4,2,0,0,0,0,210000.0,676.0,0.0,6
890,1753,63.0,7875,7,4,4,4,4,5,847.0,847,1948,4,3,4,0,0,0,211000.0,434.0,0.0,8
891,734,50.0,6000,4,73,59,3,3,3,672.0,757,1324,3,1,0,0,0,0,128000.0,240.0,672.0,6
892,1209,100.0,10175,6,44,44,3,3,4,1425.0,1425,1425,3,2,4,0,0,0,180500.0,576.0,490.0,7
893,1994,85.0,13600,5,107,57,3,3,3,662.0,1422,2337,3,1,0,0,0,0,90000.0,560.0,0.0,10
894,1901,85.0,12172,5,67,11,3,3,3,822.0,908,908,3,1,0,0,0,0,138500.0,512.0,130.0,4
895,2413,65.0,10237,7,0,0,4,4,5,738.0,738,1492,4,3,0,0,0,0,169985.0,440.0,0.0,8
896,2630,70.0,7000,5,45,45,3,3,3,1150.0,1150,1150,3,2,0,0,0,0,146000.0,288.0,781.0,6
897,1428,59.0,11228,7,15,15,4,4,5,1080.0,1080,2097,4,1,3,0,0,0,228000.0,678.0,50.0,9
898,1271,80.0,8000,5,49,49,3,3,4,1256.0,1256,1256,4,2,0,0,0,0,159000.0,311.0,476.0,6
899,2464,84.0,10728,8,0,0,4,4,4,1095.0,1095,1939,4,2,4,0,0,0,266000.0,1053.0,0.0,8
900,2653,50.0,6000,5,82,56,3,3,5,816.0,816,1566,4,1,0,0,0,0,139000.0,450.0,0.0,7
901,1505,56.0,6931,4,53,53,3,3,3,784.0,784,784,3,0,0,0,0,0,91900.0,0.0,784.0,4
902,2110,73.0,8760,8,1,1,4,4,5,1489.0,1500,1500,4,2,4,0,0,0,212999.0,674.0,36.0,7
903,2386,98.0,16033,9,2,1,4,5,5,1833.0,1850,1850,4,3,4,1,1,0,326000.0,772.0,1261.0,8
904,1086,80.0,9024,6,4,4,4,4,5,789.0,813,1515,4,3,4,0,0,0,179000.0,393.0,0.0,8
905,1574,74.0,11563,8,2,1,4,5,5,1518.0,1537,1537,4,3,0,0,0,0,294000.0,788.0,1036.0,8
906,406,21.0,1680,6,37,37,3,3,3,483.0,483,987,3,1,0,0,0,0,97000.0,288.0,110.0,5
907,2757,73.0,8760,7,0,0,4,4,5,1391.0,1391,1962,4,2,0,0,0,0,239799.0,868.0,464.0,7
908,2559,80.0,9600,5,45,16,3,3,3,1251.0,1433,1433,3,1,4,0,0,0,161000.0,441.0,915.0,7
909,1469,37.0,4435,6,5,5,4,4,5,848.0,848,848,4,3,0,0,0,0,136500.0,420.0,686.0,3
910,407,21.0,1680,6,37,2,3,3,4,483.0,483,987,4,1,0,0,0,0,118000.0,264.0,162.0,5
911,2300,69.0,7599,4,25,1,3,3,3,845.0,845,845,3,1,0,0,0,0,129500.0,360.0,565.0,4
912,731,55.0,7264,7,84,2,4,3,4,952.0,952,1548,5,1,0,0,0,0,205000.0,672.0,0.0,5
913,2230,69.05520046484602,32668,6,50,32,4,3,3,2035.0,2515,2515,3,2,3,1,0,0,200624.0,484.0,1219.0,9
914,1688,91.0,11825,8,1,0,4,5,5,1694.0,1694,1694,4,2,4,0,1,0,322400.0,856.0,0.0,7
915,880,85.0,10200,8,2,2,4,4,5,1578.0,1602,1602,4,2,4,0,0,0,293200.0,810.0,1478.0,7
916,1074,63.0,8849,9,3,3,5,5,5,1684.0,1684,1684,5,2,5,0,1,0,266000.0,564.0,28.0,6
917,771,70.0,11184,6,31,31,3,3,4,918.0,918,1683,3,2,3,0,0,0,172500.0,440.0,226.0,7
918,724,98.0,8820,5,119,13,3,3,3,1088.0,1188,1869,3,1,0,0,0,0,124900.0,456.0,1088.0,7
919,730,69.05520046484602,6615,6,86,59,3,3,3,1022.0,1432,1432,4,1,4,0,0,0,149000.0,216.0,0.0,6
920,273,65.0,8773,7,6,6,4,4,5,1414.0,1414,1414,4,2,0,0,0,0,185500.0,494.0,24.0,6
921,2793,69.05520046484602,11088,8,4,4,4,4,5,1348.0,1358,1358,4,1,3,0,0,0,220000.0,418.0,872.0,5
922,1789,76.0,9158,8,0,0,4,4,5,1496.0,1496,1496,4,3,0,0,0,0,225000.0,474.0,0.0,7
923,1900,57.0,8280,6,57,57,3,3,5,932.0,932,932,4,1,4,0,0,0,124000.0,306.0,0.0,4
924,677,60.0,8544,3,59,59,3,0,2,0.0,1040,1040,3,1,0,0,0,0,92900.0,400.0,0.0,6
925,747,50.0,8635,5,84,59,3,3,3,1072.0,1072,1072,3,1,0,0,0,0,126500.0,1184.0,134.0,5
926,1038,69.05520046484602,12735,4,36,36,3,3,3,864.0,864,864,3,1,0,0,0,0,111250.0,576.0,600.0,5
927,1763,69.05520046484602,11000,8,7,7,4,4,5,969.0,997,2285,4,3,3,0,1,0,248000.0,648.0,0.0,8
928,1283,69.0,7590,5,45,45,3,3,5,1117.0,1117,1117,3,1,0,0,0,0,136870.0,264.0,0.0,6
929,2803,37.0,4435,6,3,3,4,4,5,848.0,848,848,4,3,0,0,0,0,133000.0,420.0,717.0,4
930,1927,72.0,10152,5,51,51,3,3,3,1048.0,1048,1048,3,1,0,0,0,0,135000.0,286.0,586.0,6
931,1036,68.0,10295,4,39,39,3,4,3,936.0,936,936,3,1,0,0,0,0,111900.0,288.0,252.0,4
932,1237,70.0,7763,5,46,28,3,3,3,931.0,1283,1283,3,1,0,0,0,0,140000.0,506.0,504.0,6
933,1375,80.0,17120,4,49,49,3,0,3,0.0,1120,1588,3,3,4,0,0,0,134432.0,680.0,0.0,7
934,1643,81.0,13870,10,1,0,5,5,5,1742.0,2042,2042,5,3,4,1,1,0,455000.0,724.0,1152.0,8
935,2453,92.0,10120,8,12,12,4,4,5,1165.0,1203,2526,4,2,3,0,1,0,290000.0,844.0,740.0,8
936,2129,47.0,10820,7,8,8,4,4,5,988.0,988,1873,4,2,3,0,0,0,235500.0,597.0,342.0,7
937,2640,60.0,9600,6,106,2,3,3,5,780.0,940,1416,4,1,0,0,0,0,156500.0,400.0,381.0,7
938,2437,69.05520046484602,8121,6,6,6,3,4,5,953.0,953,1664,3,2,3,0,0,0,172400.0,460.0,0.0,7
939,1123,95.0,11639,7,1,0,4,4,5,1428.0,1428,1428,4,3,0,0,0,0,182000.0,480.0,0.0,6
940,2398,121.0,13758,9,1,0,5,5,5,1792.0,1792,1792,4,2,4,1,1,0,372397.0,925.0,1232.0,6
941,1420,69.05520046484602,9771,6,13,6,4,4,5,1077.0,1093,2814,4,3,3,0,0,1,260000.0,614.0,779.0,9
942,2693,50.0,9000,5,87,56,3,3,5,610.0,819,819,4,0,0,0,0,0,72000.0,0.0,0.0,4
943,1370,60.0,10320,3,93,58,2,3,5,536.0,808,1344,3,0,0,0,0,0,82375.0,0.0,0.0,8
944,392,69.05520046484602,10448,6,37,37,3,3,3,689.0,1378,2119,3,2,3,0,0,0,158000.0,583.0,0.0,7
945,1351,50.0,8635,5,60,7,3,3,3,672.0,1072,1285,3,1,0,0,0,0,127000.0,240.0,336.0,6
946,246,83.0,11980,7,23,23,4,4,5,1433.0,1433,1433,4,2,3,0,0,0,270000.0,528.0,1433.0,4
947,802,79.0,12327,8,26,0,4,4,5,1496.0,1496,2132,4,3,4,0,0,0,316600.0,612.0,1441.0,5
948,1404,124.0,11512,6,49,2,3,3,4,1019.0,1357,1357,5,2,4,0,0,0,177000.0,312.0,719.0,5
949,803,90.0,14684,7,19,18,4,4,4,2158.0,2196,2196,4,2,3,1,0,0,271900.0,701.0,485.0,7
950,1595,69.05520046484602,2665,5,32,32,3,4,3,264.0,616,1304,3,3,4,0,0,0,115000.0,336.0,0.0,4
951,1319,50.0,5250,8,136,21,3,3,2,684.0,938,2358,3,0,0,0,0,0,122000.0,0.0,259.0,8
952,2231,70.0,18044,8,21,21,4,4,4,279.0,2726,2726,4,3,4,0,0,1,315000.0,691.0,0.0,6
953,2162,79.0,9245,7,1,1,4,4,5,939.0,939,1797,4,2,0,0,0,0,213500.0,639.0,0.0,8
954,2622,60.0,7200,5,56,56,3,0,3,0.0,1040,1040,3,1,0,0,0,0,109500.0,625.0,0.0,5
955,1300,50.0,6000,5,60,58,3,3,5,789.0,789,789,3,1,0,0,0,0,115000.0,250.0,104.0,5
956,2505,34.0,3628,7,2,2,4,4,5,1143.0,1143,1143,4,2,4,0,0,0,176400.0,588.0,0.0,5
957,582,69.05520046484602,9156,6,41,41,3,3,4,1489.0,1489,1489,4,2,4,0,0,0,185750.0,462.0,0.0,7
958,1458,73.0,9066,8,9,8,4,4,5,1004.0,1004,1852,4,3,3,0,0,0,230000.0,660.0,668.0,7
959,281,64.0,6410,4,52,52,3,3,5,960.0,960,960,3,0,0,0,0,0,90000.0,0.0,0.0,5
961,2298,54.0,7244,5,37,37,3,4,5,768.0,768,768,3,1,0,0,0,0,129500.0,624.0,619.0,5
962,2580,72.0,10152,6,50,12,3,3,5,1124.0,1124,1124,3,3,3,0,0,0,153000.0,353.0,914.0,6
963,568,30.0,3000,6,0,0,4,4,5,612.0,612,1224,4,2,0,0,0,0,173733.0,528.0,294.0,4
964,1807,63.0,7500,6,1,0,3,4,5,1100.0,1100,1100,3,0,0,0,0,0,146000.0,0.0,0.0,6
965,129,120.0,17360,6,61,60,3,3,3,782.0,1019,1556,3,1,4,0,0,0,172500.0,470.0,300.0,6
966,2294,69.05520046484602,15957,6,30,30,3,4,3,1244.0,1356,1356,3,3,3,0,0,0,188000.0,528.0,1148.0,6
967,1860,80.0,9600,6,31,31,3,4,5,1262.0,1262,1262,3,2,3,0,0,0,181500.0,460.0,978.0,6
968,839,43.0,10667,7,13,13,4,4,5,799.0,827,1661,4,2,3,0,0,0,212000.0,550.0,385.0,6
969,2349,81.0,10530,7,28,28,3,3,3,945.0,945,1857,3,2,3,0,0,0,188900.0,482.0,0.0,8
970,1903,50.0,5000,3,61,57,2,2,2,666.0,666,666,4,0,0,0,0,0,64500.0,0.0,299.0,4
971,234,69.05520046484602,17082,6,32,18,3,4,5,1117.0,1117,1981,4,3,3,0,0,0,230000.0,522.0,964.0,8
972,2172,74.0,16287,5,82,57,3,3,3,901.0,901,1351,3,1,4,0,0,0,122000.0,576.0,130.0,7
973,2588,65.0,11050,5,50,50,3,3,5,1005.0,1005,1005,3,1,3,0,0,0,133500.0,319.0,488.0,6
974,1289,60.0,10440,6,88,58,4,4,5,1510.0,1584,2792,3,1,3,0,0,1,256000.0,520.0,493.0,8
975,1596,41.0,2665,5,32,32,3,4,3,550.0,925,1475,3,1,3,0,0,0,129500.0,336.0,318.0,6
976,264,80.0,10389,8,7,7,4,4,5,1978.0,1978,1978,4,2,4,1,0,0,318000.0,850.0,1682.0,8
977,451,70.0,9658,8,3,3,4,4,4,1598.0,1606,1606,4,2,4,0,1,0,255900.0,871.0,0.0,6
978,536,63.0,7500,6,5,5,3,4,5,1158.0,1158,1158,4,0,0,0,0,0,143500.0,0.0,0.0,5
979,43,79.0,14122,8,5,4,4,5,5,1822.0,1822,1822,5,2,4,1,1,0,259000.0,678.0,28.0,8
980,2223,69.05520046484602,21000,6,54,54,3,4,3,1809.0,2259,2259,4,1,4,1,0,0,217000.0,450.0,35.0,7
981,2009,70.0,8737,6,84,57,3,4,5,1065.0,915,1635,3,1,4,0,0,0,210000.0,440.0,300.0,6
982,394,69.05520046484602,8750,5,39,39,3,3,3,1002.0,1002,1002,3,1,0,0,0,0,148500.0,902.0,828.0,5
983,1738,73.0,8499,6,1,0,3,4,5,616.0,616,1412,4,3,4,0,0,0,156932.0,432.0,0.0,6
984,1196,72.0,11072,5,43,43,3,3,3,1728.0,1728,1728,3,1,0,1,0,0,145000.0,576.0,0.0,10
985,828,64.0,6762,7,2,2,4,4,5,1282.0,1290,1290,4,2,4,0,0,0,200000.0,662.0,902.0,6
986,1694,105.0,15431,10,2,1,5,5,5,1994.0,2046,2046,5,3,4,1,1,0,450000.0,878.0,1430.0,7
987,571,34.0,3230,6,10,10,3,4,4,729.0,742,1471,3,1,0,0,0,0,172500.0,440.0,381.0,6
988,1192,90.0,10800,6,34,11,3,3,3,1522.0,1548,2614,3,2,3,0,0,1,240000.0,624.0,956.0,9
989,1806,102.0,11143,8,3,2,4,4,5,1580.0,1580,2466,4,2,4,0,0,0,340000.0,610.0,0.0,8
990,962,73.0,8925,8,2,2,4,4,5,1466.0,1466,1466,4,3,0,0,0,0,201000.0,610.0,16.0,7
991,2142,120.0,10356,5,32,32,3,3,3,969.0,969,969,3,1,0,0,0,0,122000.0,440.0,716.0,5
992,1648,93.0,12299,7,29,22,3,4,3,1529.0,1664,1664,4,3,3,0,0,0,213000.0,663.0,1328.0,7
993,618,90.0,9900,6,42,42,4,3,3,1680.0,1691,1691,3,1,0,0,0,0,175000.0,550.0,1173.0,5
994,2108,64.0,6762,7,0,0,4,4,5,1208.0,1208,1208,4,2,0,0,0,0,195400.0,628.0,664.0,6
995,772,75.0,11625,5,42,42,3,3,3,1052.0,1052,1052,3,3,1,0,0,0,113500.0,668.0,527.0,6
996,2672,65.0,6435,6,67,56,3,3,4,972.0,972,1577,2,1,4,0,0,0,140200.0,312.0,0.0,6
997,2492,65.0,8450,5,38,38,3,3,3,882.0,909,909,3,1,0,0,0,0,116000.0,294.0,162.0,5
998,2903,88.0,11577,9,1,0,5,4,5,1838.0,1838,1838,5,3,4,1,0,0,359900.0,682.0,1455.0,9
999,2783,50.0,8340,6,29,29,3,4,3,675.0,686,1388,3,1,0,0,0,0,157500.0,317.0,509.0,6
1000,786,69.05520046484602,10708,5,54,16,4,3,5,1617.0,1867,1867,3,3,4,0,0,0,190000.0,303.0,379.0,7
1001,740,60.0,6911,5,85,59,3,3,3,1145.0,1301,1301,2,1,0,0,0,0,100000.0,440.0,405.0,5
1002,2546,80.0,8800,6,42,42,3,3,3,1251.0,1251,1251,3,2,4,0,0,0,160000.0,461.0,553.0,6
1003,851,65.0,10739,7,7,8,4,4,5,1431.0,1444,1444,4,2,0,0,0,0,203000.0,577.0,1259.0,6
1004,1833,69.05520046484602,9572,8,17,17,4,5,5,1453.0,1453,2810,4,2,5,0,1,1,302000.0,750.0,482.0,9
1005,76,50.0,8012,6,30,30,3,4,3,923.0,923,923,3,2,3,0,0,0,143000.0,264.0,543.0,5
1006,2151,66.0,16226,8,9,8,4,4,5,1028.0,1210,2452,4,3,3,0,0,0,267000.0,683.0,281.0,9
1007,1880,69.05520046484602,10899,4,43,43,3,0,3,0.0,1224,1224,3,1,0,0,0,0,103000.0,530.0,0.0,8
1008,2907,32.0,4500,6,8,8,3,5,5,1237.0,1337,1337,3,3,0,0,0,0,153500.0,405.0,1201.0,5
1009,1831,69.05520046484602,16647,5,32,26,3,4,3,1390.0,1701,1701,3,3,3,0,0,0,171000.0,611.0,1390.0,6
1010,2836,62.0,8707,4,82,56,3,3,3,1093.0,1093,1669,3,1,0,0,0,0,107000.0,288.0,0.0,9
1011,1955,66.0,8300,6,39,39,3,3,4,952.0,952,952,3,1,0,0,0,0,128500.0,288.0,952.0,5
1012,1926,72.0,9770,5,50,50,3,3,3,922.0,922,922,3,1,0,0,0,0,116000.0,308.0,512.0,5
1013,2924,80.0,17400,5,29,29,3,3,2,1126.0,1126,1126,3,2,4,0,0,0,160000.0,484.0,936.0,5
1014,1003,39.0,5070,8,16,16,4,4,5,1280.0,1280,1280,4,2,0,0,1,0,180000.0,506.0,0.0,5
1015,1667,66.0,7920,5,37,5,3,3,5,914.0,914,914,5,2,0,0,0,0,133000.0,368.0,81.0,5
1016,2905,78.0,7020,7,9,9,3,4,4,1288.0,1368,1368,3,3,0,0,0,0,215000.0,784.0,1243.0,8
1017,921,69.05520046484602,7500,6,67,59,3,3,2,771.0,753,1494,4,1,4,0,0,0,177500.0,213.0,547.0,7
1018,1780,76.0,10612,8,1,1,4,4,4,1524.0,1534,1534,4,3,4,0,0,0,215000.0,484.0,28.0,7
1019,746,51.0,6120,5,71,59,3,3,3,952.0,994,1582,3,1,4,0,0,0,150000.0,250.0,273.0,6
1020,254,90.0,12376,7,20,20,3,4,4,1673.0,1699,3222,4,1,3,0,0,1,320000.0,594.0,1470.0,11
1021,606,100.0,10004,6,45,45,3,3,3,1516.0,1516,1516,3,2,0,0,0,0,167000.0,472.0,196.0,6
1022,2703,55.0,8250,5,71,56,3,0,3,0.0,1032,1032,3,1,3,0,0,0,125000.0,260.0,0.0,6
1023,1306,103.0,12205,3,59,16,3,2,4,448.0,1588,1588,3,0,0,0,0,0,65000.0,0.0,0.0,6
1024,2102,103.0,11175,7,0,0,4,4,5,1316.0,1316,1316,4,3,4,0,0,0,200141.0,440.0,0.0,6
1025,1784,85.0,9965,7,0,0,4,4,5,1528.0,1528,1528,4,1,3,0,0,0,235876.0,480.0,0.0,6
1026,941,50.0,8660,5,109,16,3,3,5,760.0,928,2168,4,1,0,0,0,0,123000.0,576.0,0.0,11
1027,2699,82.0,12375,5,55,55,3,3,3,806.0,1081,1422,3,1,3,0,0,0,137500.0,288.0,329.0,7
1028,2127,60.0,8070,4,13,12,3,4,5,990.0,990,990,3,0,0,0,0,0,123600.0,0.0,588.0,5
1029,2607,84.0,8658,6,41,41,3,3,5,1088.0,1324,1324,3,2,3,0,0,0,160000.0,440.0,643.0,6
1030,1754,69.05520046484602,8063,6,7,7,3,4,5,924.0,948,1690,3,2,3,0,0,0,181000.0,463.0,0.0,7
1031,1367,49.0,8235,5,53,13,3,3,3,825.0,825,825,3,2,0,0,0,0,125000.0,720.0,180.0,4
1032,580,78.0,11700,6,41,41,3,3,5,727.0,829,1556,3,1,0,0,0,0,154000.0,441.0,298.0,8
1033,341,74.0,12961,6,17,16,4,4,5,1152.0,1152,1797,4,3,2,0,0,0,231000.0,616.0,944.0,7
1034,26,65.0,8450,5,42,42,3,3,5,1056.0,1056,1056,3,1,2,0,0,0,142000.0,304.0,775.0,6
1035,2667,90.0,22950,10,114,13,4,3,5,1107.0,1518,3608,5,1,3,0,0,1,475000.0,840.0,0.0,12
1036,2884,41.0,5748,8,1,0,4,5,5,1573.0,1778,1778,5,3,4,0,0,0,375000.0,495.0,1573.0,5
1037,28,70.0,10500,4,39,39,3,3,3,864.0,864,864,3,0,1,0,0,0,115000.0,0.0,432.0,5
1038,531,62.0,7500,7,5,4,4,4,5,1221.0,1221,1221,4,2,0,0,0,0,185000.0,400.0,410.0,6
1039,2189,62.0,10042,6,87,12,3,3,3,660.0,740,865,3,1,4,0,0,0,108500.0,216.0,144.0,4
1040,2508,24.0,2544,7,1,1,4,4,5,600.0,520,1223,4,2,0,0,0,0,147400.0,480.0,0.0,4
1041,573,35.0,3768,7,10,10,4,4,5,691.0,713,1452,4,1,0,0,0,0,156000.0,506.0,549.0,6
1042,1363,69.05520046484602,10320,5,93,30,3,3,4,880.0,880,1308,3,1,0,0,0,0,120000.0,400.0,0.0,6
1043,487,61.0,9734,7,5,5,4,4,5,384.0,744,1374,4,3,0,0,0,0,167000.0,400.0,241.0,7
1044,1083,43.0,3182,7,3,2,4,4,5,1346.0,1504,1504,4,3,4,0,0,0,191000.0,437.0,16.0,7
1045,1620,56.0,8872,6,10,10,3,4,4,384.0,754,1384,3,3,3,0,0,0,161500.0,390.0,0.0,7
